date,state_id,state_name,commodity_name,avg_modal_price,avg_min_price,avg_max_price,district_name,calculationType,change,commodity_standardized,paddy,ragi,jowar,moongdal,max_temp,min_temp,avg_temp,rainfall,max_windspeed,min_windspeed,mean_windspeed,summer,rainy,winter
30-05-2023,36,Telangana,Ragi (Finger Millet),2619.0,2619.0,2619.0,All,Daily,561.0,ragi,0,1,0,0,30.9,22.0,25.5,35.0,18.4,2.6,7.3,0,1,0
31-05-2023,36,Telangana,Ragi (Finger Millet),2765.0,2765.0,2765.0,All,Daily,146.0,ragi,0,1,0,0,31.8,24.0,27.2,0.0,17.6,1.2,8.7,0,1,0
01-06-2023,36,Telangana,Ragi (Finger Millet),2950.0,2730.0,2950.0,All,Daily,185.0,ragi,0,1,0,0,29.2,21.0,26.1,0.2,25.0,2.1,11.5,0,1,0
02-06-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,-950.0,ragi,0,1,0,0,29.6,23.0,26.0,3.0,23.2,6.4,13.2,0,1,0
03-06-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,27.1,23.2,25.2,0.4,26.1,6.8,17.7,0,1,0
05-06-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,28.9,22.0,25.6,0.7,26.5,7.2,15.5,0,1,0
06-06-2023,36,Telangana,Ragi (Finger Millet),2424.5,2424.5,2459.5,All,Daily,424.5,ragi,0,1,0,0,28.9,22.0,25.7,0.0,28.0,4.8,14.6,0,1,0
07-06-2023,36,Telangana,Ragi (Finger Millet),2802.0,2019.0,3030.0,All,Daily,377.5,ragi,0,1,0,0,30.8,22.0,25.3,6.0,22.7,1.6,14.8,0,1,0
09-06-2023,36,Telangana,Ragi (Finger Millet),1834.0,1834.0,1834.0,All,Daily,-968.0,ragi,0,1,0,0,28.0,23.0,25.3,0.3,25.9,3.8,12.2,0,1,0
10-06-2023,36,Telangana,Ragi (Finger Millet),2210.5,2210.5,2210.5,All,Daily,376.5,ragi,0,1,0,0,24.9,22.0,23.5,29.7,29.5,6.1,19.1,0,1,0
12-06-2023,36,Telangana,Ragi (Finger Millet),2260.5,2260.5,2260.5,All,Daily,50.0,ragi,0,1,0,0,27.0,21.0,24.4,0.6,27.7,2.3,15.0,0,1,0
13-06-2023,36,Telangana,Ragi (Finger Millet),2260.5,2260.5,2260.5,All,Daily,0.0,ragi,0,1,0,0,27.9,22.0,24.6,33.4,25.5,6.3,16.4,0,1,0
14-06-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,-260.5,ragi,0,1,0,0,29.7,22.0,24.9,17.0,25.9,2.4,15.7,0,1,0
15-06-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,29.5,22.0,25.0,0.6,25.9,2.3,13.9,0,1,0
16-06-2023,36,Telangana,Ragi (Finger Millet),2189.0,2189.0,2189.0,All,Daily,189.0,ragi,0,1,0,0,26.0,23.0,24.5,0.1,25.9,6.4,16.2,0,1,0
18-06-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,-189.0,ragi,0,1,0,0,28.9,23.0,25.7,0.0,22.3,7.5,16.6,0,1,0
20-06-2023,36,Telangana,Ragi (Finger Millet),2455.5,2455.5,2455.5,All,Daily,455.5,ragi,0,1,0,0,29.7,21.5,26.1,0.0,25.9,7.2,16.7,0,1,0
21-06-2023,36,Telangana,Ragi (Finger Millet),2405.0,2405.0,2405.0,All,Daily,-50.5,ragi,0,1,0,0,29.0,22.0,25.9,0.0,25.9,2.5,14.4,0,1,0
22-06-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,-405.0,ragi,0,1,0,0,29.9,21.5,25.9,0.0,23.9,5.4,13.4,0,1,0
23-06-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,-600.0,ragi,0,1,0,0,30.5,22.0,25.9,0.0,20.8,1.8,11.9,0,1,0
25-06-2023,36,Telangana,Ragi (Finger Millet),2607.0,2607.0,2607.0,All,Daily,1207.0,ragi,0,1,0,0,30.4,22.5,26.2,0.0,24.1,2.8,14.4,0,1,0
26-06-2023,36,Telangana,Ragi (Finger Millet),2313.5,2313.5,2313.5,All,Daily,-293.5,ragi,0,1,0,0,30.7,22.0,26.2,0.0,25.9,1.8,11.4,0,1,0
27-06-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,-913.5,ragi,0,1,0,0,31.5,22.0,26.6,0.0,22.3,1.8,11.1,0,1,0
28-06-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,600.0,ragi,0,1,0,0,33.0,22.0,27.1,0.0,20.3,4.2,9.6,0,1,0
29-06-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,33.7,23.0,27.1,32.0,18.4,1.6,9.4,0,1,0
30-06-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,29.1,22.0,24.8,61.0,22.3,1.0,10.8,0,1,0
01-07-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,31.0,22.5,26.2,0.0,14.8,1.0,8.4,0,1,0
04-07-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,31.0,22.1,26.3,16.0,21.4,2.4,8.8,0,1,0
05-07-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,30.2,23.0,25.6,0.8,16.7,1.8,8.0,0,1,0
06-07-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,29.0,23.0,25.5,0.5,13.9,1.2,7.8,0,1,0
07-07-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,28.0,23.0,25.4,0.0,16.6,2.8,10.0,0,1,0
08-07-2023,36,Telangana,Ragi (Finger Millet),800.0,800.0,800.0,All,Daily,-1200.0,ragi,0,1,0,0,30.3,22.0,25.9,0.0,22.3,3.2,11.6,0,1,0
13-07-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,600.0,ragi,0,1,0,0,31.0,22.1,26.8,0.0,16.2,2.9,9.9,0,1,0
14-07-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,600.0,ragi,0,1,0,0,32.0,24.0,27.2,0.0,11.3,1.8,6.0,0,1,0
15-07-2023,36,Telangana,Ragi (Finger Millet),800.0,800.0,800.0,All,Daily,-1200.0,ragi,0,1,0,0,33.8,23.0,27.5,18.0,9.4,1.4,5.6,0,0,1
16-07-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,600.0,ragi,0,1,0,0,31.5,23.0,26.6,0.1,22.3,1.6,11.6,0,0,1
17-07-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,0.0,ragi,0,1,0,0,32.0,23.0,26.5,3.0,14.9,1.8,8.2,0,0,1
18-07-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,0.0,ragi,0,1,0,0,29.5,23.5,25.6,0.0,13.0,1.8,7.1,0,0,1
19-07-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,600.0,ragi,0,1,0,0,30.4,22.0,26.5,0.0,17.5,1.6,8.2,0,0,1
20-07-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,-600.0,ragi,0,1,0,0,30.6,23.0,26.5,0.0,12.1,4.3,8.4,0,0,1
21-07-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,600.0,ragi,0,1,0,0,30.3,23.0,26.4,0.0,14.7,3.8,9.5,0,0,1
22-07-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,-600.0,ragi,0,1,0,0,29.8,23.0,25.8,0.0,18.4,4.5,10.6,0,0,1
23-07-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,600.0,ragi,0,1,0,0,30.0,22.5,25.7,6.0,16.6,2.5,9.0,0,0,1
24-07-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,-600.0,ragi,0,1,0,0,28.5,23.0,25.7,10.0,24.1,5.0,10.8,0,0,1
25-07-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,600.0,ragi,0,1,0,0,30.0,22.0,25.8,8.0,17.9,3.3,10.2,0,0,1
26-07-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,29.6,23.0,25.9,0.4,17.5,2.1,12.1,0,0,1
27-07-2023,36,Telangana,Ragi (Finger Millet),800.0,800.0,800.0,All,Daily,-1200.0,ragi,0,1,0,0,30.3,24.0,26.1,0.0,16.7,5.0,10.6,0,0,1
28-07-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,600.0,ragi,0,1,0,0,30.9,22.5,26.0,0.0,17.9,4.0,11.0,0,0,1
29-07-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,600.0,ragi,0,1,0,0,31.1,22.0,26.2,0.0,14.8,4.9,9.2,0,0,1
30-07-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,31.0,22.5,25.5,5.0,13.9,3.9,8.2,0,0,1
31-07-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,30.9,22.0,25.5,0.0,13.0,0.4,7.1,0,0,1
01-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,30.3,20.0,24.7,0.0,16.3,0.8,7.8,0,0,1
02-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,30.3,19.5,25.0,0.0,22.3,0.8,9.7,0,0,1
03-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,31.5,20.0,25.5,0.0,20.3,1.8,10.6,0,0,1
04-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,32.1,20.0,26.0,0.0,10.3,0.0,4.8,0,0,1
05-08-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,-600.0,ragi,0,1,0,0,32.2,21.0,26.6,0.0,13.0,0.4,7.1,0,0,1
06-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,600.0,ragi,0,1,0,0,31.3,22.0,26.4,0.0,56.1,0.8,10.0,0,0,1
07-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,30.8,22.0,25.8,0.0,15.1,2.5,7.7,0,0,1
08-08-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,-600.0,ragi,0,1,0,0,30.8,21.7,25.5,0.0,14.8,2.5,8.4,0,0,1
09-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,600.0,ragi,0,1,0,0,30.2,20.0,25.2,0.0,15.0,1.2,7.5,0,0,1
10-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,30.8,21.0,25.5,0.0,14.8,1.4,7.4,0,0,1
11-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,31.4,18.5,25.1,0.0,13.1,3.9,7.7,0,0,1
12-08-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,-600.0,ragi,0,1,0,0,31.3,19.2,24.8,0.0,12.1,1.8,7.1,0,0,1
13-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,600.0,ragi,0,1,0,0,31.0,19.0,24.7,0.0,12.4,1.8,7.4,0,0,1
14-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,30.3,20.4,24.8,0.0,12.7,1.4,7.1,0,0,1
15-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,30.1,19.5,24.7,0.0,13.4,2.0,9.2,0,0,1
16-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,30.3,21.0,25.5,0.0,20.5,4.7,11.9,0,0,1
17-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,29.9,23.0,25.7,0.0,18.5,3.6,10.6,0,0,1
18-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,29.5,22.0,25.7,0.0,14.8,4.4,8.1,0,0,1
19-08-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,-600.0,ragi,0,1,0,0,31.3,20.0,25.2,0.0,15.9,1.0,8.1,0,0,1
20-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,600.0,ragi,0,1,0,0,29.0,17.0,23.1,0.0,11.2,5.4,9.0,0,0,1
21-08-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,-600.0,ragi,0,1,0,0,29.0,15.0,22.1,0.0,14.8,4.2,8.3,0,0,1
22-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,600.0,ragi,0,1,0,0,28.0,15.0,22.0,0.0,11.2,6.0,7.9,0,0,1
23-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,29.0,15.0,21.6,0.0,9.4,4.2,7.2,0,0,1
24-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,28.3,15.5,22.0,0.0,17.5,2.6,7.8,0,0,1
25-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,28.1,13.0,21.7,0.0,9.7,0.2,5.2,0,0,1
26-08-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,-600.0,ragi,0,1,0,0,28.4,16.0,21.4,0.0,9.4,1.0,5.2,0,0,1
27-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,600.0,ragi,0,1,0,0,27.8,14.0,21.1,0.0,18.4,3.1,9.8,0,0,1
28-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,29.0,13.0,21.7,0.0,13.0,1.2,7.4,0,0,1
29-08-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,26.9,14.0,21.1,0.0,16.6,4.6,9.1,0,0,1
30-08-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,-600.0,ragi,0,1,0,0,27.8,16.9,21.8,0.0,20.4,1.8,11.5,0,0,1
01-09-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,0.0,ragi,0,1,0,0,30.0,15.0,23.3,0.0,18.4,6.1,11.2,0,0,1
02-09-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,0.0,ragi,0,1,0,0,28.0,21.0,24.5,0.0,19.4,2.8,11.8,0,0,1
03-09-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,600.0,ragi,0,1,0,0,27.6,21.0,23.9,6.2,24.1,4.9,12.3,0,0,1
04-09-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,26.9,21.5,23.6,0.0,16.6,2.1,9.5,0,0,1
05-09-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,-600.0,ragi,0,1,0,0,28.7,18.0,23.7,0.0,16.6,1.0,7.3,0,0,1
06-09-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,0.0,ragi,0,1,0,0,29.9,19.0,24.5,0.0,17.6,4.0,7.7,0,0,1
07-09-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,0.0,ragi,0,1,0,0,29.0,19.0,24.5,0.0,12.8,2.6,7.5,0,0,1
08-09-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,600.0,ragi,0,1,0,0,29.0,20.0,24.5,0.0,7.6,1.6,4.2,0,0,1
09-09-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,-600.0,ragi,0,1,0,0,28.9,20.0,23.9,0.0,12.1,1.0,6.5,0,0,1
10-09-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,600.0,ragi,0,1,0,0,28.8,19.1,23.8,0.0,13.3,2.1,8.4,0,0,1
11-09-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,-600.0,ragi,0,1,0,0,28.2,19.0,22.7,0.0,16.6,1.9,9.3,0,0,1
12-09-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,600.0,ragi,0,1,0,0,29.0,15.0,21.9,0.0,11.2,0.0,5.5,0,0,1
13-09-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,28.3,18.0,22.6,0.0,13.0,1.2,7.2,0,0,1
14-09-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,28.4,16.5,21.7,0.0,13.3,1.2,8.6,0,0,1
15-09-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,28.3,10.1,19.3,0.0,11.1,2.7,7.4,0,0,1
16-09-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,-600.0,ragi,0,1,0,0,29.4,8.5,19.0,0.0,13.0,0.6,5.1,0,0,1
18-09-2023,36,Telangana,Ragi (Finger Millet),800.0,800.0,800.0,All,Daily,-600.0,ragi,0,1,0,0,29.0,12.5,21.1,0.0,16.6,1.8,7.5,0,0,1
19-09-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,1200.0,ragi,0,1,0,0,29.6,16.0,23.5,0.0,17.5,1.3,7.5,0,0,1
20-09-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,29.7,21.0,24.7,0.0,10.3,0.9,5.7,0,0,1
21-09-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,29.9,19.0,24.3,0.0,9.5,2.8,6.5,0,0,1
22-09-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,29.0,17.1,23.2,0.0,11.4,1.4,6.4,0,0,1
23-09-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,27.0,20.0,23.5,0.0,20.3,1.8,10.6,0,0,1
24-09-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,26.0,20.0,22.7,0.0,16.7,3.9,9.3,0,0,1
25-09-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,28.9,17.0,22.4,0.0,16.7,1.2,9.8,0,0,1
26-09-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,29.5,17.5,23.4,0.0,14.8,0.6,8.1,0,0,1
27-09-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,24.7,17.8,20.9,0.0,9.4,0.8,4.7,0,0,1
28-09-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,26.7,15.0,20.8,0.0,9.5,0.5,6.8,0,0,1
29-09-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,26.2,16.0,20.7,0.0,11.2,0.8,6.4,0,0,1
30-09-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,27.0,17.0,21.5,0.0,17.8,0.8,8.5,0,0,1
01-10-2023,36,Telangana,Ragi (Finger Millet),1400.0,1400.0,1400.0,All,Daily,-600.0,ragi,0,1,0,0,29.0,18.0,22.9,0.0,10.6,2.4,6.8,0,0,1
02-10-2023,36,Telangana,Ragi (Finger Millet),800.0,800.0,800.0,All,Daily,-600.0,ragi,0,1,0,0,25.1,20.9,22.4,0.5,9.2,0.8,5.7,0,0,1
03-10-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,1200.0,ragi,0,1,0,0,26.9,19.0,22.9,0.2,11.3,0.8,5.5,0,0,1
04-10-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,29.0,20.0,23.7,0.0,11.2,1.1,7.3,0,0,1
06-10-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,28.1,19.9,23.6,0.0,11.0,0.5,6.7,0,0,1
07-10-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,29.3,19.0,23.9,0.0,11.0,0.5,6.4,0,0,1
08-10-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,29.0,16.3,22.6,0.0,9.5,0.5,5.1,0,0,1
09-10-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,30.1,18.0,23.8,0.0,12.8,0.0,4.7,0,0,1
10-10-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,29.8,18.1,23.7,0.0,7.7,0.8,5.6,0,0,1
11-10-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,29.9,18.0,23.8,0.0,11.2,0.5,5.9,0,0,1
12-10-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,28.9,18.0,23.0,0.0,9.4,0.8,6.3,0,0,1
13-10-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,29.3,18.0,23.1,0.0,9.4,0.8,4.5,0,0,1
18-10-2023,36,Telangana,Ragi (Finger Millet),1850.0,1850.0,1850.0,All,Daily,-150.0,ragi,0,1,0,0,28.4,17.2,23.0,0.0,13.1,0.8,8.0,0,0,1
20-10-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,150.0,ragi,0,1,0,0,28.3,18.0,22.9,0.0,9.4,0.8,6.7,0,0,1
21-10-2023,36,Telangana,Ragi (Finger Millet),2575.0,2575.0,2575.0,All,Daily,575.0,ragi,0,1,0,0,29.5,17.0,22.8,0.0,11.3,1.4,6.2,0,0,1
24-10-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,-575.0,ragi,0,1,0,0,31.1,15.3,23.0,0.0,9.2,0.8,4.2,0,0,1
25-10-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,31.0,15.3,23.5,0.0,7.6,0.8,3.7,0,0,1
26-10-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,30.0,17.3,24.1,0.0,7.9,0.9,5.1,0,0,1
27-10-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,29.1,17.2,23.7,0.0,9.4,0.8,5.0,0,0,1
28-10-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,30.6,18.0,24.1,0.0,9.4,0.0,4.8,0,0,1
29-10-2023,36,Telangana,Ragi (Finger Millet),2267.0,2267.0,2267.0,All,Daily,267.0,ragi,0,1,0,0,32.0,16.2,24.3,0.0,9.2,0.5,4.6,0,0,1
30-10-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,-267.0,ragi,0,1,0,0,31.5,17.2,24.5,0.0,11.0,0.9,5.8,0,0,1
01-11-2023,36,Telangana,Ragi (Finger Millet),2575.0,2575.0,2755.0,All,Daily,575.0,ragi,0,1,0,0,29.9,17.2,23.8,0.0,14.4,0.8,7.9,0,0,1
02-11-2023,36,Telangana,Ragi (Finger Millet),2575.0,2575.0,2575.0,All,Daily,0.0,ragi,0,1,0,0,29.0,18.0,23.2,0.0,12.8,0.0,6.8,0,0,1
03-11-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,-575.0,ragi,0,1,0,0,30.0,18.0,23.6,0.0,9.4,0.8,4.8,0,0,1
04-11-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,29.5,17.2,23.6,0.0,9.4,0.8,4.6,0,0,1
06-11-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,28.5,18.9,23.0,0.0,9.5,1.0,6.3,0,0,1
07-11-2023,36,Telangana,Ragi (Finger Millet),2666.5,2666.5,2666.5,All,Daily,666.5,ragi,0,1,0,0,27.0,19.0,22.8,0.0,9.4,0.0,5.6,0,0,1
09-11-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,-666.5,ragi,0,1,0,0,28.0,15.3,21.6,0.0,12.6,0.5,6.0,0,0,1
10-11-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,0.0,ragi,0,1,0,0,28.7,15.5,22.0,0.0,11.0,0.0,5.5,0,0,1
15-11-2023,36,Telangana,Ragi (Finger Millet),4005.0,4005.0,4005.0,All,Daily,2005.0,ragi,0,1,0,0,28.3,15.2,21.9,0.0,14.2,0.8,7.5,0,0,1
16-11-2023,36,Telangana,Ragi (Finger Millet),2000.0,2000.0,2000.0,All,Daily,-2005.0,ragi,0,1,0,0,28.3,13.3,21.6,0.0,11.0,0.8,6.5,0,0,1
